E7RESULT name=config r=3 disks=2 k_min_txg=3 retained_roots=4 bound_g=7 user_blocks=8 metadata_blocks=5 capacity=4000 windows=400 seeds=24 activation_seeds=8 sweep_seeds=8 block_bytes=16384
E7RESULT name=crit1_pinned arm=A s=1 pinned_before=39 expect_before=39 pinned_after=26 expect_after=26
E7RESULT name=crit1_fake arm=C s=1 fake_before=0 expect_before=0 fake_after=0 expect_after=0
E7RESULT name=crit1_pinned arm=A s=4 pinned_before=156 expect_before=156 pinned_after=143 expect_after=143
E7RESULT name=crit1_fake arm=C s=4 fake_before=9 expect_before=9 fake_after=8 expect_after=8
E7RESULT name=crit1_pinned arm=A s=16 pinned_before=624 expect_before=624 pinned_after=611 expect_after=611
E7RESULT name=crit1_fake arm=C s=16 fake_before=45 expect_before=45 fake_after=44 expect_after=44
E7RESULT name=crit1_push arm=A_ring_persisted s=1 empty_cost=1 publications=3 max_publications=3 expect_publications=3 expect_max=3 max_pinned=6 expect_pinned=6 released=1 holds=1
E7RESULT name=crit1_push arm=A_ring_persisted s=1 empty_cost=5 publications=3 max_publications=3 expect_publications=3 expect_max=3 max_pinned=10 expect_pinned=10 released=1 holds=1
E7RESULT name=crit1_push arm=A_ring_persisted s=4 empty_cost=1 publications=12 max_publications=12 expect_publications=12 expect_max=12 max_pinned=15 expect_pinned=15 released=1 holds=1
E7RESULT name=crit1_push arm=A_ring_persisted s=4 empty_cost=5 publications=12 max_publications=12 expect_publications=12 expect_max=12 max_pinned=55 expect_pinned=55 released=1 holds=1
E7RESULT name=crit1_push arm=A_ring_persisted s=16 empty_cost=1 publications=48 max_publications=48 expect_publications=48 expect_max=48 max_pinned=51 expect_pinned=51 released=1 holds=1
E7RESULT name=crit1_push arm=A_ring_persisted s=16 empty_cost=5 publications=48 max_publications=48 expect_publications=48 expect_max=48 max_pinned=235 expect_pinned=235 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=1 empty_cost=1 publications=3 max_publications=3 expect_publications=3 expect_max=3 max_pinned=6 expect_pinned=6 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=1 empty_cost=5 publications=3 max_publications=3 expect_publications=3 expect_max=3 max_pinned=10 expect_pinned=10 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=4 empty_cost=1 publications=6/7 max_publications=7 expect_publications=6/7 expect_max=7 max_pinned=10 expect_pinned=10 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=4 empty_cost=5 publications=6/7 max_publications=7 expect_publications=6/7 expect_max=7 max_pinned=30 expect_pinned=30 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=16 empty_cost=1 publications=6/7 max_publications=7 expect_publications=6/7 expect_max=7 max_pinned=10 expect_pinned=10 released=1 holds=1
E7RESULT name=crit1_push arm=G_floor_per_disk s=16 empty_cost=5 publications=6/7 max_publications=7 expect_publications=6/7 expect_max=7 max_pinned=30 expect_pinned=30 released=1 holds=1
E7RESULT name=near_full arm=G_count_activation s=4 empty_cost=5 reserve=40 residue=30 hidden_blocks=70 hidden_bytes=1146880 false_enospc_raw=144 false_enospc_guaranteed=144 true_enospc=0 write_after_delete_failed=120 max_publications=7 bound=7 admissions_under_pressure=3288 forced_per_window_x100=90 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=1010 avg_nonempty_x100=601
E7RESULT name=near_full arm=G_txg_cap s=4 empty_cost=5 reserve=40 residue=30 hidden_blocks=70 hidden_bytes=1146880 false_enospc_raw=48 false_enospc_guaranteed=0 true_enospc=48 write_after_delete_failed=24 max_publications=7 bound=7 admissions_under_pressure=9696 forced_per_window_x100=484 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=842 avg_nonempty_x100=261
E7RESULT name=near_full arm=A_ring_persisted s=16 empty_cost=1 reserve=57 residue=51 hidden_blocks=108 hidden_bytes=1769472 false_enospc_raw=24 false_enospc_guaranteed=0 true_enospc=24 write_after_delete_failed=0 max_publications=48 bound=48 admissions_under_pressure=10200 forced_per_window_x100=3622 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=48 avg_candidates_x100=4800 avg_nonempty_x100=230
E7RESULT name=near_full arm=C_k_runtime s=16 empty_cost=1 reserve=13 residue=0 hidden_blocks=13 hidden_bytes=212992 false_enospc_raw=72 false_enospc_guaranteed=72 true_enospc=0 write_after_delete_failed=48 max_publications=1 bound=1 admissions_under_pressure=3264 forced_per_window_x100=24 stalls=0 halted_before_counting=0 fakes=718080 unrecoverable=0 retention_violations=0 min_candidates=48 avg_candidates_x100=4800 avg_nonempty_x100=4792
E7RESULT name=near_full arm=D_floor_txg s=16 empty_cost=1 reserve=13 residue=0 hidden_blocks=13 hidden_bytes=212992 false_enospc_raw=24 false_enospc_guaranteed=24 true_enospc=0 write_after_delete_failed=0 max_publications=5 bound=6 admissions_under_pressure=192 forced_per_window_x100=26 stalls=24 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=4 avg_candidates_x100=3417 avg_nonempty_x100=3250
E7RESULT name=near_full arm=G_floor_per_disk s=16 empty_cost=1 reserve=16 residue=10 hidden_blocks=26 hidden_bytes=425984 false_enospc_raw=24 false_enospc_guaranteed=0 true_enospc=24 write_after_delete_failed=0 max_publications=7 bound=7 admissions_under_pressure=9984 forced_per_window_x100=486 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=1039 avg_nonempty_x100=431
E7RESULT name=near_full arm=G_count_activation s=16 empty_cost=1 reserve=16 residue=10 hidden_blocks=26 hidden_bytes=425984 false_enospc_raw=24 false_enospc_guaranteed=24 true_enospc=0 write_after_delete_failed=0 max_publications=7 bound=7 admissions_under_pressure=384 forced_per_window_x100=35 stalls=24 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=4420 avg_nonempty_x100=3795
E7RESULT name=near_full arm=G_txg_cap s=16 empty_cost=1 reserve=16 residue=10 hidden_blocks=26 hidden_bytes=425984 false_enospc_raw=24 false_enospc_guaranteed=0 true_enospc=24 write_after_delete_failed=0 max_publications=7 bound=7 admissions_under_pressure=9984 forced_per_window_x100=486 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=1039 avg_nonempty_x100=431
E7RESULT name=near_full arm=A_ring_persisted s=16 empty_cost=5 reserve=245 residue=235 hidden_blocks=480 hidden_bytes=7864320 false_enospc_raw=24 false_enospc_guaranteed=0 true_enospc=24 write_after_delete_failed=0 max_publications=48 bound=48 admissions_under_pressure=9624 forced_per_window_x100=3928 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=48 avg_candidates_x100=4800 avg_nonempty_x100=221
E7RESULT name=near_full arm=C_k_runtime s=16 empty_cost=5 reserve=13 residue=0 hidden_blocks=13 hidden_bytes=212992 false_enospc_raw=72 false_enospc_guaranteed=72 true_enospc=0 write_after_delete_failed=48 max_publications=1 bound=1 admissions_under_pressure=3264 forced_per_window_x100=24 stalls=0 halted_before_counting=0 fakes=718080 unrecoverable=0 retention_violations=0 min_candidates=48 avg_candidates_x100=4800 avg_nonempty_x100=4792
E7RESULT name=near_full arm=D_floor_txg s=16 empty_cost=5 reserve=13 residue=0 hidden_blocks=13 hidden_bytes=212992 false_enospc_raw=0 false_enospc_guaranteed=0 true_enospc=0 write_after_delete_failed=0 max_publications=5 bound=6 admissions_under_pressure=48 forced_per_window_x100=5 stalls=24 halted_before_counting=24 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=4 avg_candidates_x100=4262 avg_nonempty_x100=4189
E7RESULT name=near_full arm=G_floor_per_disk s=16 empty_cost=5 reserve=40 residue=30 hidden_blocks=70 hidden_bytes=1146880 false_enospc_raw=48 false_enospc_guaranteed=0 true_enospc=48 write_after_delete_failed=24 max_publications=7 bound=7 admissions_under_pressure=9720 forced_per_window_x100=485 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=981 avg_nonempty_x100=395
E7RESULT name=near_full arm=G_count_activation s=16 empty_cost=5 reserve=40 residue=30 hidden_blocks=70 hidden_bytes=1146880 false_enospc_raw=96 false_enospc_guaranteed=96 true_enospc=0 write_after_delete_failed=72 max_publications=7 bound=7 admissions_under_pressure=192 forced_per_window_x100=18 stalls=24 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=3566 avg_nonempty_x100=3314
E7RESULT name=near_full arm=G_txg_cap s=16 empty_cost=5 reserve=40 residue=30 hidden_blocks=70 hidden_bytes=1146880 false_enospc_raw=48 false_enospc_guaranteed=0 true_enospc=48 write_after_delete_failed=24 max_publications=7 bound=7 admissions_under_pressure=9720 forced_per_window_x100=485 stalls=0 halted_before_counting=0 fakes=0 unrecoverable=0 retention_violations=0 min_candidates=5 avg_candidates_x100=981 avg_nonempty_x100=395
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=51 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=52 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=53 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=54 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=55 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=56 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=57 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=58 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=59 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=60 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=61 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=62 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=63 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=64 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=1 reserve=65 formula=57 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=239 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=240 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=241 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=242 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=243 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=244 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=245 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=246 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=247 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=248 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=249 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=250 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=251 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=252 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=A_ring_persisted s=16 empty_cost=5 reserve=253 formula=245 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=48 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=10 formula=16 stalls=8 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=11 formula=16 stalls=8 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=12 formula=16 stalls=8 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=13 formula=16 stalls=8 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=5 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=14 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=15 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=16 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=17 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=18 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=19 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=20 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=21 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=22 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=23 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=1 reserve=24 formula=16 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=34 formula=40 stalls=8 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=6 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=35 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=36 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=37 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=38 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=39 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=40 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=41 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=42 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=43 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=44 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=45 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=0 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=46 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=47 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=reserve_sweep arm=G_floor_per_disk s=16 empty_cost=5 reserve=48 formula=40 stalls=0 false_enospc_guaranteed=0 write_after_delete_failed=8 max_publications=7 fakes=0
E7RESULT name=verdict crit1_holds=1 crit2_d_activation_fakes=584 crit2_c_activation_unrecoverable=281 crit2_gcount_double_fakes=171 crit2_gtxgcap_retention=0 crit2_a_raw_false_enospc_s16_cost5=24 crit3_a_fakes=0 crit3_a_unrecoverable=0 crit3_g_fakes=0 crit3_g_unrecoverable=0 crit4_a_false_guaranteed=0 crit4_g_false_guaranteed=0 crit5_a_bound_exceeded_cells=0 crit5_g_bound_exceeded_cells=0 crit5_a_write_after_delete_failed=0 crit5_g_write_after_delete_failed=104 crit6_a_stalls=0 crit6_g_stalls=0 crit7_g_retention=0
E7RESULT name=crit6_min_no_stall_reserve a_cost1=51 a_cost5=239 g_cost1=14 g_cost5=35
E7RESULT name=crit8_c281 a=72 c=72 d=72 g=72 g_count=72 g_txg_cap=72
E7RESULT name=done emitted=317
